sku_id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,sale_price,item_group_id,pattern,product_type,google_product_category,age_group,gender,color,shipping_weight,shipping,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,merchant_brand
TA-CF-RG-WH,"TobiAkiode Geometric Brass Cufflinks - Rose-gold-tone / White-corner logo","A matching pair of geometric cufflinks with blue-and-orange logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"49.00 GBP",https://tobiakiode.com/shop/product/geometric-cufflinks-tobiakiode/?selected=141,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-cufflinks-rose-gold-tone-white-01-jewellery-studio-v3.avif?format=jpg&ssl=1&filename=TA-CF-RG-WH.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-cufflinks-rose-gold-tone-white-02-jewellery-studio-v3.avif?format=jpg&ssl=1&filename=TA-CF-RG-WH-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-cufflinks-rose-gold-tone-white-03-white-v2.avif?format=jpg&ssl=1&filename=TA-CF-RG-WH-3.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-cufflinks-rose-gold-tone-white-04-white-v2.avif?format=jpg&ssl=1&filename=TA-CF-RG-WH-4.jpg",TobiAkiode,,FC-447182,"Rose-gold-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-CF-SL-BK,"TobiAkiode Geometric Brass Cufflinks - Silver-tone / Black-corner logo","A matching pair of geometric cufflinks with blue-and-orange logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"49.00 GBP",https://tobiakiode.com/shop/product/geometric-cufflinks-tobiakiode/?selected=150,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-silver-black-box-front-v5.avif?format=jpg&ssl=1&filename=TA-CF-SL-BK.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-silver-black-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-CF-SL-BK-2.jpg,TobiAkiode,,FC-447182,"Silver-tone / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-CF-SL-WH,"TobiAkiode Geometric Brass Cufflinks - Silver-tone / White-corner logo","A matching pair of geometric cufflinks with blue-and-orange logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"49.00 GBP",https://tobiakiode.com/shop/product/geometric-cufflinks-tobiakiode/?selected=153,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-silver-white-box-front-v5.avif?format=jpg&ssl=1&filename=TA-CF-SL-WH.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-silver-white-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-CF-SL-WH-2.jpg,TobiAkiode,,FC-447182,"Silver-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-CF-GB-BK,"TobiAkiode Geometric Brass Cufflinks - Gun-black / Black-corner logo","A matching pair of geometric cufflinks with blue-and-orange logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"49.00 GBP",https://tobiakiode.com/shop/product/geometric-cufflinks-tobiakiode/?selected=154,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-gun-black-black-box-front-v5.avif?format=jpg&ssl=1&filename=TA-CF-GB-BK.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-gun-black-black-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-CF-GB-BK-2.jpg,TobiAkiode,,FC-447182,"Gun-black / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-CF-GB-WH,"TobiAkiode Geometric Brass Cufflinks - Gun-black / White-corner logo","A matching pair of geometric cufflinks with blue-and-orange logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"49.00 GBP",https://tobiakiode.com/shop/product/geometric-cufflinks-tobiakiode/?selected=155,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-gun-black-white-box-front-v5.avif?format=jpg&ssl=1&filename=TA-CF-GB-WH.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/cf-gun-black-white-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-CF-GB-WH-2.jpg,TobiAkiode,,FC-447182,"Gun-black / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-GL-BK,"TobiAkiode Geometric Brass Lapel Pin - Gold-tone / Black-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=142,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-black-01-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-BK.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-black-02-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-BK-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-black-03-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-BK-3.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-black-04-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-BK-4.jpg",TobiAkiode,,FC-447183,"Gold-tone / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-GL-WH,"TobiAkiode Geometric Brass Lapel Pin - Gold-tone / White-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=143,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-white-01-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-WH.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-white-02-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-WH-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-white-03-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-WH-3.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-gold-tone-white-04-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-GL-WH-4.jpg",TobiAkiode,,FC-447183,"Gold-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-RG-BK,"TobiAkiode Geometric Brass Lapel Pin - Rose-gold-tone / Black-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=144,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-black-01-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-BK.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-black-02-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-BK-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-black-03-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-BK-3.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-black-04-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-BK-4.jpg",TobiAkiode,,FC-447183,"Rose-gold-tone / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-RG-WH,"TobiAkiode Geometric Brass Lapel Pin - Rose-gold-tone / White-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=145,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-white-01-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-WH.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-white-02-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-WH-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-white-03-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-WH-3.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-lapel-pin-rose-gold-tone-white-04-white-v2.avif?format=jpg&ssl=1&filename=TA-LP-RG-WH-4.jpg",TobiAkiode,,FC-447183,"Rose-gold-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-SL-BK,"TobiAkiode Geometric Brass Lapel Pin - Silver-tone / Black-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=151,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-silver-black-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-SL-BK.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-silver-black-box-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-SL-BK-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-silver-black-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-LP-SL-BK-3.jpg",TobiAkiode,,FC-447183,"Silver-tone / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-SL-WH,"TobiAkiode Geometric Brass Lapel Pin - Silver-tone / White-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=156,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-silver-white-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-SL-WH.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-silver-white-box-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-SL-WH-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-silver-white-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-LP-SL-WH-3.jpg",TobiAkiode,,FC-447183,"Silver-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-GB-BK,"TobiAkiode Geometric Brass Lapel Pin - Gun-black / Black-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=157,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-gun-black-black-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-GB-BK.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-gun-black-black-box-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-GB-BK-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-gun-black-black-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-LP-GB-BK-3.jpg",TobiAkiode,,FC-447183,"Gun-black / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-LP-GB-WH,"TobiAkiode Geometric Brass Lapel Pin - Gun-black / White-corner logo","A long-stem geometric lapel pin for a suit jacket or blazer. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner logo. Presentation box included.","in stock",new,"17.00 GBP",https://tobiakiode.com/shop/product/geometric-lapel-pin-tobiakiode/?selected=158,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-gun-black-white-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-GB-WH.jpg,"https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-gun-black-white-box-front-v5.avif?format=jpg&ssl=1&filename=TA-LP-GB-WH-2.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/lp-gun-black-white-box-angled-v5.avif?format=jpg&ssl=1&filename=TA-LP-GB-WH-3.jpg",TobiAkiode,,FC-447183,"Gun-black / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-GL-BK,"TobiAkiode Geometric Hinged Brass Tie Clip - Gold-tone / Black-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=146,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-gold-tone-black-01-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-GL-BK.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-gold-tone-black-02-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-GL-BK-2.jpg,TobiAkiode,,FC-447184,"Gold-tone / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-GL-WH,"TobiAkiode Geometric Hinged Brass Tie Clip - Gold-tone / White-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=147,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-gold-tone-white-01-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-GL-WH.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-gold-tone-white-02-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-GL-WH-2.jpg,TobiAkiode,,FC-447184,"Gold-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-RG-BK,"TobiAkiode Geometric Hinged Brass Tie Clip - Rose-gold-tone / Black-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=148,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-rose-gold-tone-black-01-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-RG-BK.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-rose-gold-tone-black-02-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-RG-BK-2.jpg,TobiAkiode,,FC-447184,"Rose-gold-tone / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-RG-WH,"TobiAkiode Geometric Hinged Brass Tie Clip - Rose-gold-tone / White-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=149,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-rose-gold-tone-white-01-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-RG-WH.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/tobiakiode-tie-clip-rose-gold-tone-white-02-white-v2.avif?format=jpg&ssl=1&filename=TA-TC-RG-WH-2.jpg,TobiAkiode,,FC-447184,"Rose-gold-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-SL-BK,"TobiAkiode Geometric Hinged Brass Tie Clip - Silver-tone / Black-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=152,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/447242-silver-gun-regenerated-v4.avif?format=jpg&ssl=1&filename=TA-TC-SL-BK.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/447253-silver-gun-regenerated-v4.avif?format=jpg&ssl=1&filename=TA-TC-SL-BK-2.jpg,TobiAkiode,,FC-447184,"Silver-tone / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-SL-WH,"TobiAkiode Geometric Hinged Brass Tie Clip - Silver-tone / White-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=159,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/447244-silver-gun-regenerated-v4.avif?format=jpg&ssl=1&filename=TA-TC-SL-WH.jpg,,TobiAkiode,,FC-447184,"Silver-tone / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-GB-BK,"TobiAkiode Geometric Hinged Brass Tie Clip - Gun-black / Black-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=160,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/447243-silver-gun-regenerated-v4.avif?format=jpg&ssl=1&filename=TA-TC-GB-BK.jpg,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/447254-silver-gun-regenerated-v4.avif?format=jpg&ssl=1&filename=TA-TC-GB-BK-2.jpg,TobiAkiode,,FC-447184,"Gun-black / Black-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
TA-TC-GB-WH,"TobiAkiode Geometric Hinged Brass Tie Clip - Gun-black / White-corner logo","A hinged tie clip with blue-and-orange geometric logo detail. 100% brass, gold, rose-gold, silver or gun-black finish, and black- or white-corner design. Presentation box included.","in stock",new,"22.00 GBP",https://tobiakiode.com/shop/product/geometric-tie-clip-tobiakiode/?selected=161,https://i0.wp.com/tobiakiode.com/wp-content/uploads/2026/09/447245-silver-gun-regenerated-v4.avif?format=jpg&ssl=1&filename=TA-TC-GB-WH.jpg,,TobiAkiode,,FC-447184,"Gun-black / White-corner logo","Apparel & Accessories > Clothing Accessories > Lanyards","Apparel & Accessories > Clothing Accessories",adult,unisex,Multicolour,"0.05 kg","GB:::3.49 GBP",lanyards,standard-price,website-checkout,in-stock,fluentcart,TobiAkiode
